0.000000e+00   9.532824e-130
1.473811e+01   9.532824e-130
1.401932e+01   9.532824e-130
1.333559e+01   9.532824e-130
1.268521e+01   9.532824e-130
1.206654e+01   9.532824e-130
1.147805e+01   9.532824e-130
1.091826e+01   9.532824e-130
1.038577e+01   9.532824e-130
9.879251e+00   9.532824e-130
9.397434e+00   9.532824e-130
8.939116e+00   9.532824e-130
8.503150e+00   9.532824e-130
7.888742e+00   9.532824e-130
7.318729e+00   9.532824e-130
6.458756e+00   9.532824e-130
5.699832e+00   9.532824e-130
5.030084e+00   9.532824e-130
4.439033e+00   9.532824e-130
3.917433e+00   9.532824e-130
3.457123e+00   9.532824e-130
2.692410e+00   9.532824e-130
2.096851e+00   9.532824e-130
1.633029e+00   9.532824e-130
1.271804e+00   9.532824e-130
9.904823e-01   9.532824e-130
8.109383e-01   9.532824e-130
6.807478e-01   9.532824e-130
5.714585e-01   9.532824e-130
4.340640e-01   9.532824e-130
3.466071e-01   9.532824e-130
2.837779e-01   9.532824e-130
2.210065e-01   9.532824e-130
1.721200e-01   9.532824e-130
1.313929e-01   9.532824e-130
1.043961e-01   9.532824e-130
8.294618e-02   9.532824e-130
7.319975e-02   9.532824e-130
6.237671e-02   9.532824e-130
5.395724e-02   9.532824e-130
4.575001e-02   9.532824e-130
3.821362e-02   9.532824e-130
3.097536e-02   9.532824e-130
2.171910e-02   9.532824e-130
1.419929e-02   9.532824e-130
8.655474e-03   9.532824e-130
4.702959e-03   9.532824e-130
2.895599e-03   9.532824e-130
1.712907e-03   9.532824e-130
1.049372e-03   9.532824e-130
7.248373e-04   9.532824e-130
5.588870e-04   9.532824e-130
4.507655e-04   9.532824e-130
3.783983e-04   9.532824e-130
3.240660e-04   9.532824e-130
2.817295e-04   9.532824e-130
2.613727e-04   9.532824e-130
2.461515e-04   9.532824e-130
2.341466e-04   9.532824e-130
2.272265e-04   9.532824e-130
2.227271e-04   9.532824e-130
2.205109e-04   9.532824e-130
2.183168e-04   9.532824e-130
2.161445e-04   9.532824e-130
2.139938e-04   9.532824e-130
2.098299e-04   9.532824e-130
2.064684e-04   9.532824e-130
2.045264e-04   9.532824e-130
2.028967e-04   9.532824e-130
2.014109e-04   9.532824e-130
2.003663e-04   9.532824e-130
1.994966e-04   9.532824e-130
1.986605e-04   9.532824e-130
1.980555e-04   9.532824e-130
1.974721e-04   9.532824e-130
1.968215e-04   9.532824e-130
1.960652e-04   9.532824e-130
1.954192e-04   9.532824e-130
1.947754e-04   9.532824e-130
1.940464e-04   9.532824e-130
1.934264e-04   9.532824e-130
1.928181e-04   9.532824e-130
1.922597e-04   9.532824e-130
1.916934e-04   9.532824e-130
1.911001e-04   9.532824e-130
1.904991e-04   9.532824e-130
1.895205e-04   9.532824e-130
1.885753e-04   9.532824e-130
1.873816e-04   9.532824e-130
1.860094e-04   9.532824e-130
1.844719e-04   9.532824e-130
1.823626e-04   9.532824e-130
1.802504e-04   9.532824e-130
1.776024e-04   9.532824e-130
1.745563e-04   9.532824e-130
1.713567e-04   9.532824e-130
1.682662e-04   9.532824e-130
1.638002e-04   9.532824e-130
1.597080e-04   9.532824e-130
1.554536e-04   9.532824e-130
1.510555e-04   9.532824e-130
1.465325e-04   9.532824e-130
1.419887e-04   9.532824e-130
1.366260e-04   9.532824e-130
1.315645e-04   9.532824e-130
1.263868e-04   9.532824e-130
1.212370e-04   9.532824e-130
1.166056e-04   9.532824e-130
1.107746e-04   9.532824e-130
1.039643e-04   9.532824e-130
9.791475e-05   9.532824e-130
9.121298e-05   9.532824e-130
8.368395e-05   9.532824e-130
7.559932e-05   9.532824e-130
6.439250e-05   9.532824e-130
5.259638e-05   9.532824e-130
4.322622e-05   9.532824e-130
3.580714e-05   9.532824e-130
2.932960e-05   9.532824e-130
2.368394e-05   9.532824e-130
1.843677e-05   9.532824e-130
1.367333e-05   9.532824e-130
9.473489e-06   9.532824e-130
6.258542e-06   9.532824e-130
3.327254e-06   9.532824e-130
1.472552e-06   9.532824e-130
3.433507e-07   9.532824e-130
6.669650e-08   9.532824e-130
4.412328e-09   9.532824e-130
1.526668e-10   9.532824e-130
2.878611e-12   9.532824e-130
9.754202e-16   9.532824e-130
3.059812e-19   9.532824e-130
6.196992e-25   9.532824e-130
3.545732e-33   9.532824e-130
1.210781e-45   9.532824e-130
1.110474e-57   9.532824e-130
4.240045e-78   9.532824e-130
7.827289e-102   9.532824e-130
1.347762e-147   9.532824e-130
