-1.000000e+02 5.000000e+02
-9.000000e+01 4.756147e+02
-8.000000e+01 4.524187e+02
-7.000000e+01 4.303540e+02
-6.000000e+01 4.093654e+02
-5.000000e+01 3.894004e+02
-4.000000e+01 3.704091e+02
-3.000000e+01 3.523440e+02
-2.000000e+01 3.351600e+02
-1.000000e+01 3.188141e+02
0.000000e+00 3.032653e+02
1.000000e+01 2.884749e+02
2.000000e+01 2.744058e+02
3.500000e+01 2.545782e+02
5.000000e+01 2.361833e+02
7.500000e+01 2.084310e+02
1.000000e+02 1.839397e+02
1.250000e+02 1.623262e+02
1.500000e+02 1.432524e+02
1.750000e+02 1.264198e+02
2.000000e+02 1.115651e+02
2.500000e+02 8.688697e+01
3.000000e+02 6.766764e+01
3.500000e+02 5.269961e+01
4.000000e+02 4.104250e+01
4.500000e+02 3.196393e+01
4.900000e+02 2.616985e+01
5.250000e+02 2.196847e+01
5.600000e+02 1.844158e+01
6.150000e+02 1.400771e+01
6.600000e+02 1.118539e+01
7.000000e+02 9.157819e+00
7.500000e+02 7.132117e+00
8.000000e+02 5.554498e+00
8.540000e+02 4.240190e+00
9.000000e+02 3.368973e+00
9.460000e+02 2.676763e+00
9.710000e+02 2.362235e+00
1.003000e+03 2.012964e+00
1.032000e+03 1.741258e+00
1.065000e+03 1.476402e+00
1.101000e+03 1.233195e+00
1.143000e+03 9.996082e-01
1.214000e+03 7.008987e-01
1.299000e+03 4.582264e-01
1.398000e+03 2.793215e-01
1.520000e+03 1.517696e-01
1.617000e+03 9.344410e-02
1.722000e+03 5.527736e-02
1.820000e+03 3.386437e-02
1.894000e+03 2.339128e-02
1.946000e+03 1.803588e-02
1.989000e+03 1.454669e-02
2.024000e+03 1.221132e-02
2.055000e+03 1.045796e-02
2.083000e+03 9.091713e-03
2.098000e+03 8.434778e-03
2.110000e+03 7.943575e-03
2.120000e+03 7.556162e-03
2.126000e+03 7.332844e-03
2.130000e+03 7.187644e-03
2.132000e+03 7.116125e-03
2.134000e+03 7.045319e-03
2.136000e+03 6.975217e-03
2.138000e+03 6.905812e-03
2.141930e+03 6.771437e-03
2.145160e+03 6.662957e-03
2.147050e+03 6.600289e-03
2.148650e+03 6.547697e-03
2.150120e+03 6.499748e-03
2.151160e+03 6.466037e-03
2.152030e+03 6.437971e-03
2.152870e+03 6.410988e-03
2.153480e+03 6.391464e-03
2.154070e+03 6.372637e-03
2.154730e+03 6.351642e-03
2.155500e+03 6.327235e-03
2.156160e+03 6.306390e-03
2.156820e+03 6.285613e-03
2.157570e+03 6.262086e-03
2.158210e+03 6.242079e-03
2.158840e+03 6.222448e-03
2.159420e+03 6.204429e-03
2.160010e+03 6.186153e-03
2.160630e+03 6.167005e-03
2.161260e+03 6.147610e-03
2.162290e+03 6.116031e-03
2.163290e+03 6.085527e-03
2.164560e+03 6.047007e-03
2.166030e+03 6.002724e-03
2.167690e+03 5.953108e-03
2.169990e+03 5.885039e-03
2.172320e+03 5.816876e-03
2.175280e+03 5.731420e-03
2.178740e+03 5.633120e-03
2.182440e+03 5.529865e-03
2.186080e+03 5.430132e-03
2.191460e+03 5.286008e-03
2.196520e+03 5.153950e-03
2.201920e+03 5.016655e-03
2.207660e+03 4.874723e-03
2.213740e+03 4.728762e-03
2.220040e+03 4.582127e-03
2.227740e+03 4.409068e-03
2.235290e+03 4.245728e-03
2.243320e+03 4.078639e-03
2.251640e+03 3.912448e-03
2.259430e+03 3.762988e-03
2.269690e+03 3.574815e-03
2.282380e+03 3.355039e-03
2.294370e+03 3.159815e-03
2.308550e+03 2.943541e-03
2.325780e+03 2.700571e-03
2.346100e+03 2.439671e-03
2.378190e+03 2.078016e-03
2.418660e+03 1.697342e-03
2.457900e+03 1.394957e-03
2.495560e+03 1.155535e-03
2.535470e+03 9.464978e-04
2.578230e+03 7.643063e-04
2.628320e+03 5.949746e-04
2.688100e+03 4.412531e-04
2.761490e+03 3.057197e-04
2.844400e+03 2.019699e-04
2.970760e+03 1.073741e-04
3.133790e+03 4.752085e-05
3.424990e+03 1.108030e-05
3.752710e+03 2.152368e-06
4.295860e+03 1.423906e-07
4.968640e+03 4.926722e-09
5.762830e+03 9.289587e-11
7.360820e+03 3.147786e-14
8.974240e+03 9.874343e-18
1.159620e+04 1.999836e-23
1.539200e+04 1.144246e-31
2.113310e+04 3.907322e-44
2.667660e+04 3.583619e-56
3.607950e+04 1.368308e-76
4.700930e+04 2.525950e-100
6.808440e+04 4.349373e-146
