0.000000e+00   0.000000e+00
0.000000e+00   4.421433e+01
0.000000e+00   4.205797e+01
0.000000e+00   4.000678e+01
0.000000e+00   3.805563e+01
0.000000e+00   3.619963e+01
0.000000e+00   3.443416e+01
0.000000e+00   3.275478e+01
0.000000e+00   3.115731e+01
0.000000e+00   2.963775e+01
0.000000e+00   2.819230e+01
0.000000e+00   2.681735e+01
0.000000e+00   2.550945e+01
0.000000e+00   2.366623e+01
0.000000e+00   2.195619e+01
0.000000e+00   1.937627e+01
0.000000e+00   1.709950e+01
0.000000e+00   1.509025e+01
0.000000e+00   1.331710e+01
0.000000e+00   1.175230e+01
0.000000e+00   1.037137e+01
0.000000e+00   8.077230e+00
0.000000e+00   6.290553e+00
0.000000e+00   4.899087e+00
0.000000e+00   3.815413e+00
0.000000e+00   2.971447e+00
0.000000e+00   2.432815e+00
0.000000e+00   2.042244e+00
0.000000e+00   1.714376e+00
0.000000e+00   1.302192e+00
0.000000e+00   1.039821e+00
0.000000e+00   8.513338e-01
0.000000e+00   6.630194e-01
0.000000e+00   5.163600e-01
0.000000e+00   3.941787e-01
0.000000e+00   3.131882e-01
0.000000e+00   2.488385e-01
0.000000e+00   2.195992e-01
0.000000e+00   1.871301e-01
0.000000e+00   1.618717e-01
0.000000e+00   1.372500e-01
0.000000e+00   1.146409e-01
0.000000e+00   9.292607e-02
0.000000e+00   6.515729e-02
0.000000e+00   4.259787e-02
0.000000e+00   2.596642e-02
0.000000e+00   1.410888e-02
0.000000e+00   8.686797e-03
0.000000e+00   5.138721e-03
0.000000e+00   3.148116e-03
0.000000e+00   2.174512e-03
0.000000e+00   1.676661e-03
0.000000e+00   1.352296e-03
0.000000e+00   1.135195e-03
0.000000e+00   9.721980e-04
0.000000e+00   8.451884e-04
0.000000e+00   7.841180e-04
0.000000e+00   7.384545e-04
0.000000e+00   7.024397e-04
0.000000e+00   6.816794e-04
0.000000e+00   6.681813e-04
0.000000e+00   6.615328e-04
0.000000e+00   6.549504e-04
0.000000e+00   6.484335e-04
0.000000e+00   6.419815e-04
0.000000e+00   6.294897e-04
0.000000e+00   6.194051e-04
0.000000e+00   6.135793e-04
0.000000e+00   6.086902e-04
0.000000e+00   6.042328e-04
0.000000e+00   6.010989e-04
0.000000e+00   5.984898e-04
0.000000e+00   5.959814e-04
0.000000e+00   5.941665e-04
0.000000e+00   5.924163e-04
0.000000e+00   5.904645e-04
0.000000e+00   5.881956e-04
0.000000e+00   5.862577e-04
0.000000e+00   5.843263e-04
0.000000e+00   5.821392e-04
0.000000e+00   5.802793e-04
0.000000e+00   5.784543e-04
0.000000e+00   5.767792e-04
0.000000e+00   5.750802e-04
0.000000e+00   5.733002e-04
0.000000e+00   5.714972e-04
0.000000e+00   5.685615e-04
0.000000e+00   5.657258e-04
0.000000e+00   5.621448e-04
0.000000e+00   5.580282e-04
0.000000e+00   5.534157e-04
0.000000e+00   5.470879e-04
0.000000e+00   5.407513e-04
0.000000e+00   5.328071e-04
0.000000e+00   5.236688e-04
0.000000e+00   5.140700e-04
0.000000e+00   5.047986e-04
0.000000e+00   4.914005e-04
0.000000e+00   4.791240e-04
0.000000e+00   4.663608e-04
0.000000e+00   4.531665e-04
0.000000e+00   4.395975e-04
0.000000e+00   4.259660e-04
0.000000e+00   4.098780e-04
0.000000e+00   3.946935e-04
0.000000e+00   3.791605e-04
0.000000e+00   3.637110e-04
0.000000e+00   3.498168e-04
0.000000e+00   3.323237e-04
0.000000e+00   3.118928e-04
0.000000e+00   2.937443e-04
0.000000e+00   2.736389e-04
0.000000e+00   2.510519e-04
0.000000e+00   2.267979e-04
0.000000e+00   1.931775e-04
0.000000e+00   1.577891e-04
0.000000e+00   1.296787e-04
0.000000e+00   1.074214e-04
0.000000e+00   8.798880e-05
0.000000e+00   7.105182e-05
0.000000e+00   5.531032e-05
0.000000e+00   4.101999e-05
0.000000e+00   2.842047e-05
0.000000e+00   1.877563e-05
0.000000e+00   9.981761e-06
0.000000e+00   4.417657e-06
0.000000e+00   1.030052e-06
0.000000e+00   2.000895e-07
0.000000e+00   1.323698e-08
0.000000e+00   4.580004e-10
0.000000e+00   8.635832e-12
0.000000e+00   2.926261e-15
0.000000e+00   9.179436e-19
0.000000e+00   1.859098e-24
0.000000e+00   1.063720e-32
0.000000e+00   3.632344e-45
0.000000e+00   3.331422e-57
0.000000e+00   1.272014e-77
0.000000e+00   2.348187e-101
0.000000e+00   4.043286e-147
