-1.000000e+02	1.160761e+12
-9.000000e+01	1.085294e+12
-8.000000e+01	1.003012e+12
-7.000000e+01	9.076346e+11
-6.000000e+01	8.043106e+11
-5.000000e+01	6.971692e+11
-4.000000e+01	5.920355e+11
-3.000000e+01	4.899619e+11
-2.000000e+01	4.060288e+11
-1.000000e+01	3.331883e+11
0.000000e+00	2.767012e+11
1.000000e+01	2.279177e+11
2.000000e+01	1.880459e+11
3.500000e+01	1.398687e+11
5.000000e+01	1.053382e+11
7.500000e+01	6.814547e+10
1.000000e+02	4.336988e+10
1.250000e+02	2.765958e+10
1.500000e+02	1.755337e+10
1.750000e+02	1.227237e+10
2.000000e+02	8.931550e+09
2.500000e+02	5.371712e+09
3.000000e+02	3.122738e+09
3.500000e+02	1.750409e+09
4.000000e+02	9.263017e+08
4.500000e+02	4.894826e+08
4.900000e+02	3.502912e+08
5.250000e+02	2.895719e+08
5.600000e+02	2.629570e+08
6.150000e+02	3.040348e+08
6.600000e+02	4.429654e+08
7.000000e+02	7.546039e+08
7.500000e+02	1.145985e+09
8.000000e+02	1.236063e+09
8.540000e+02	1.010231e+09
9.000000e+02	7.531608e+08
9.460000e+02	5.445909e+08
9.710000e+02	4.546499e+08
1.003000e+03	3.622128e+08
1.032000e+03	2.957931e+08
1.065000e+03	2.357684e+08
1.101000e+03	1.848232e+08
1.143000e+03	1.400713e+08
1.214000e+03	8.870139e+07
1.299000e+03	5.177674e+07
1.398000e+03	2.771822e+07
1.520000e+03	1.309922e+07
1.617000e+03	7.420420e+06
1.722000e+03	4.097255e+06
1.820000e+03	2.436696e+06
1.894000e+03	1.656461e+06
1.946000e+03	1.283898e+06
1.989000e+03	1.050285e+06
2.024000e+03	8.978142e+05
2.055000e+03	7.852694e+05
2.083000e+03	6.902500e+05
2.098000e+03	6.428821e+05
2.110000e+03	6.082394e+05
2.120000e+03	5.803243e+05
2.126000e+03	5.634294e+05
2.130000e+03	5.519947e+05
2.132000e+03	5.449267e+05
2.134000e+03	5.353004e+05
2.136000e+03	5.223626e+05
2.138000e+03	5.013031e+05
2.141930e+03	4.534408e+05
2.145160e+03	3.873788e+05
2.147050e+03	3.025286e+05
2.148650e+03	2.368791e+05
2.150120e+03	1.809439e+05
2.151160e+03	1.500455e+05
2.152030e+03	1.301117e+05
2.152870e+03	1.144168e+05
2.153480e+03	1.038354e+05
2.154070e+03	9.476552e+04
2.154730e+03	8.648180e+04
2.155500e+03	7.888864e+04
2.156160e+03	7.352436e+04
2.156820e+03	6.892392e+04
2.157570e+03	6.456688e+04
2.158210e+03	6.144523e+04
2.158840e+03	5.877763e+04
2.159420e+03	5.659158e+04
2.160010e+03	5.466681e+04
2.160630e+03	5.283794e+04
2.161260e+03	5.117810e+04
2.162290e+03	4.883206e+04
2.163290e+03	4.686759e+04
2.164560e+03	4.474660e+04
2.166030e+03	4.266872e+04
2.167690e+03	4.068930e+04
2.169990e+03	3.842153e+04
2.172320e+03	3.652206e+04
2.175280e+03	3.450887e+04
2.178740e+03	3.257509e+04
2.182440e+03	3.085297e+04
2.186080e+03	2.942561e+04
2.191460e+03	2.766922e+04
2.196520e+03	2.630145e+04
2.201920e+03	2.505454e+04
2.207660e+03	2.394012e+04
2.213740e+03	2.291196e+04
2.220040e+03	2.199679e+04
2.227740e+03	2.102286e+04
2.235290e+03	2.020651e+04
2.243320e+03	1.942601e+04
2.251640e+03	1.872661e+04
2.259430e+03	1.813300e+04
2.269690e+03	1.744814e+04
2.282380e+03	1.670986e+04
2.294370e+03	1.609939e+04
2.308550e+03	1.545964e+04
2.325780e+03	1.479088e+04
2.346100e+03	1.410921e+04
2.378190e+03	1.321714e+04
2.418660e+03	1.232577e+04
2.457900e+03	1.162365e+04
2.495560e+03	1.106236e+04
2.535470e+03	1.055858e+04
2.578230e+03	1.010564e+04
2.628320e+03	9.672924e+03
2.688100e+03	9.234672e+03
2.761490e+03	8.780350e+03
2.844400e+03	8.349090e+03
2.970760e+03	7.813927e+03
3.133790e+03	7.270667e+03
3.424990e+03	6.556132e+03
3.752710e+03	5.976503e+03
4.295860e+03	5.301919e+03
4.968640e+03	4.726058e+03
5.762830e+03	4.241060e+03
7.360820e+03	3.588374e+03
8.974240e+03	3.144969e+03
1.159620e+04	2.651060e+03
1.539200e+04	2.179780e+03
2.113310e+04	1.722235e+03
2.667660e+04	1.426617e+03
3.607950e+04	1.088427e+03
4.700930e+04	8.330730e+02
6.808440e+04	5.383317e+02
